Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634634000.0 280.0 83 123 268 0 NA NA 313 241 695 0 NA NA 2035 413 1636 435 NA NA 2447 659 2728 509 NA NA
1634634000.0 29.0 NA 136 298 0 NA NA NA 281 732 0 NA NA NA 1726 2824 487 NA NA NA 1899 3891 1614 NA NA
1634634000.0 3.0 83 123 199 NA NA NA 242 238 612 NA NA NA 4160 336 1406 NA NA NA 2946 493 1730 NA NA NA
1634634000.0 300.0 67 182 477 0 NA NA 203 395 943 0 NA NA 651 907 2070 661 NA NA 1484 1087 3730 1261 NA NA
1634634000.0 301.0 67 189 486 0 NA NA 205 395 966 0 NA NA 714 891 2078 656 NA NA 1773 1026 3263 1204 NA NA
1634634000.0 302.0 67 194 475 0 NA NA 208 401 893 0 NA NA 727 917 2093 624 NA NA 1878 1377 3614 668 NA NA
1634634000.0 310.0 73 182 431 0 NA NA 195 338 847 0 NA NA 655 641 1746 614 NA NA 1087 1680 2936 1070 NA NA
1634634000.0 312.0 75 186 435 0 NA NA 204 326 826 0 NA NA 699 665 1776 596 NA NA 1288 1803 3497 663 NA NA
1634634000.0 34634.0 NA 324 426 0 NA NA NA 585 835 0 NA NA NA 1976 3056 616 NA NA NA 2004 4165 924 NA NA
1634634000.0 34634.21 NA 311 249 161 NA NA NA 547 603 398 NA NA NA 1689 1543 1161 NA NA NA 1725 1950 1481 NA NA
1634634000.0 37434.0 115 329 439 0 NA NA 238 594 800 0 NA NA 6795 1996 3112 646 NA NA 3654 2813 4996 812 NA NA
1634634000.0 4.17 NA 36 283 0 140 NA NA 105 652 0 293 NA NA 222 2991 377 1134 NA NA 490 3121 618 1629 NA
1634634000.0 4.28 NA 71 282 0 NA NA NA 143 721 0 NA NA NA 256 3262 1823 NA NA NA 734 5119 2577 NA NA
1634634000.0 4.29 NA 33 285 0 142 NA NA 109 668 0 300 NA NA 223 3281 383 1203 NA NA 342 3299 661 1726 NA
1634634000.0 4.36 NA 69 290 0 NA NA NA 143 671 0 NA NA NA 293 3643 398 NA NA NA 651 4168 2144 NA NA
1634634000.0 4000.0 NA 138 300 NA NA NA NA 282 723 NA NA NA NA 2090 4244 NA NA NA NA 1483 3794 NA NA NA
1634634000.0 4001.0 NA 178 343 NA NA NA NA 326 791 NA NA NA NA 737 2304 NA NA NA NA 1527 3479 NA NA NA
1634634000.0 4002.0 NA 146 293 NA NA NA NA 277 702 NA NA NA NA 1729 2747 NA NA NA NA 1606 3398 NA NA NA
1634634000.0 4003.0 NA 138 294 NA NA NA NA 276 698 NA NA NA NA 1770 2919 NA NA NA NA 1527 3651 NA NA NA
1634634000.0 4006.0 65 173 334 NA NA NA 195 304 745 NA NA NA 753 654 1986 NA NA NA 2440 1121 2604 NA NA NA
1634634000.0 4007.0 58 0 0 NA NA NA 178 0 0 NA NA NA 536 149 1422 NA NA NA 1561 609 2706 NA NA NA
1634634000.0 4008.0 71 127 293 NA NA NA 197 252 712 NA NA NA 855 333 1642 NA NA NA 3022 1122 2800 NA NA NA
1634634000.0 45.0 NA 138 298 0 NA NA NA 279 724 0 NA NA NA 1748 3090 504 NA NA NA 1098 3492 1134 NA NA
1634634000.0 500200.1 98 194 235 NA NA NA 225 371 694 NA NA NA 1746 788 1935 NA NA NA 1823 1710 3365 NA NA NA
1634634000.0 500206.0 NA 215 328 0 NA NA NA 428 721 0 NA NA NA 5608 2538 479 NA NA NA 4048 3718 670 NA NA
1634634000.0 511.0 38 0 NA NA NA NA 113 0 NA NA NA NA 8061 184 NA NA NA NA 15668 689 NA NA NA NA
1634634000.0 537.0 40 0 NA NA NA NA 128 0 NA NA NA NA 3766 185 NA NA NA NA 5044 419 NA NA NA NA
1634634000.0 7.0 61 97 122 55 0 NA 179 225 285 148 0 NA 560 256 515 216 252 NA 1957 565 1559 417 338 NA
1634634000.0 7.1 59 96 123 52 0 NA 176 219 286 160 0 NA 843 241 496 277 261 NA 1312 619 1376 1052 809 NA
1634634000.0 7.22 59 125 172 59 0 NA 175 287 360 161 0 NA 560 672 578 285 269 NA 1587 2369 1389 1028 493 NA
