Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634590800.0 36.0 NA 145 327 0 NA NA NA 1167 1239 0 NA NA NA 5406 23914 1072 NA NA NA 2135 8191 1116 NA NA
1634590800.0 36634.0 107 335 471 0 NA NA 1006 1263 1465 0 NA NA 16558 5166 6430 1131 NA NA 6193 2448 4271 1187 NA NA
1634590800.0 37034.0 106 333 462 0 NA NA 1108 1199 1402 0 NA NA 18722 5114 7313 1565 NA NA 6495 2513 4997 1625 NA NA
1634590800.0 37434.0 115 330 463 0 NA NA 1006 1199 1464 0 NA NA 13409 5126 7133 1367 NA NA 5336 2538 4718 1419 NA NA
1634590800.0 37834.0 107 328 461 0 NA NA 1006 1199 1400 0 NA NA 14615 4922 6708 1348 NA NA 5690 2268 4390 1424 NA NA
1634590800.0 38234.0 107 330 467 0 NA NA 1108 1263 1530 0 NA NA 16182 4988 6650 1273 NA NA 6276 2533 4358 1338 NA NA
1634590800.0 38634.0 113 337 462 0 NA NA 1006 1276 1464 0 NA NA 12334 4773 6517 1300 NA NA 4662 2302 4454 1358 NA NA
1634590800.0 39.0 NA 146 329 0 NA NA NA 1167 1239 0 NA NA NA 6149 14257 1077 NA NA NA 2315 5615 1116 NA NA
1634590800.0 39034.0 106 328 459 0 NA NA 1006 1276 1464 0 NA NA 17075 4851 6993 1293 NA NA 6366 2392 4492 1361 NA NA
1634590800.0 4.22 NA 156 72 72 0 NA NA 1111 587 1095 0 NA NA 2140 622 696 552 NA NA 1404 689 631 602 NA
1634590800.0 4.28 NA 79 297 0 NA NA NA 1160 1236 0 NA NA NA 620 7532 3778 NA NA NA 868 5898 3850 NA NA
1634590800.0 4.55 NA 40 390 0 NA NA NA 1095 1478 0 NA NA NA 671 19277 732 NA NA NA 617 6743 796 NA NA
1634590800.0 4.65 NA 38 401 0 NA NA NA 1095 1542 0 NA NA NA 628 25033 776 NA NA NA 552 8616 822 NA NA
1634590800.0 4.67 NA 59 408 0 NA NA NA 1096 1479 0 NA NA NA 749 17276 689 NA NA NA 617 6447 729 NA NA
1634590800.0 5.1 389 0 NA NA NA NA 1023 0 NA NA NA NA 2597 610 NA NA NA NA 1811 663 NA NA NA NA
1634590800.0 5.2 310 0 NA NA NA NA 829 0 NA NA NA NA 1185 379 NA NA NA NA 973 428 NA NA NA NA
